Time,Scenario,Bandwidth_Mbps,Latency_ms,CPU_Usage_percent,Task_Size_MB,Offloading_Decision
731,2,0.8250000000000001,0.008620689655172417,0.13333333333333336,0.1111111111111111,0
732,2,0.8500000000000001,0.01724137931034482,0.040000000000000036,0.2222222222222222,0
733,2,0.875,0.008620689655172417,0.21333333333333337,0.6666666666666665,0
734,2,0.8875,0.008620689655172417,0.24000000000000005,0.6666666666666665,0
735,2,0.8875,0.008620689655172417,0.2,0.8888888888888888,0
736,2,0.9375,0.008620689655172417,0.22666666666666668,0.2222222222222222,0
737,2,0.9000000000000001,0.01724137931034482,0.053333333333333344,0.2222222222222222,0
738,2,0.875,0.03017241379310344,0.25333333333333335,0.0,0
739,2,0.875,0.0,0.2,0.2222222222222222,0
740,2,0.8500000000000001,0.025862068965517238,0.22666666666666668,0.8888888888888888,0
741,2,0.9375,0.03017241379310344,0.17333333333333334,0.7777777777777777,0
742,2,0.8875,0.03017241379310344,0.2,0.2222222222222222,0
743,2,0.8250000000000001,0.0,0.09333333333333338,0.4444444444444445,0
744,2,0.8125,0.01724137931034482,0.09333333333333338,0.8888888888888888,0
745,2,0.8625,0.008620689655172417,0.1866666666666667,1.0,0
746,2,0.9000000000000001,0.004310344827586202,0.24000000000000005,0.1111111111111111,0
747,2,0.8625,0.021551724137931036,0.22666666666666668,0.0,0
748,2,0.9000000000000001,0.012931034482758619,0.17333333333333334,0.1111111111111111,0
749,2,0.9375,0.012931034482758619,0.12000000000000005,0.0,0
750,2,0.9000000000000001,0.01724137931034482,0.14666666666666672,0.1111111111111111,0
751,2,0.9000000000000001,0.004310344827586202,0.09333333333333338,0.3333333333333333,0
752,2,0.925,0.021551724137931036,0.25333333333333335,0.6666666666666665,0
753,2,0.8375,0.008620689655172417,0.08000000000000002,0.3333333333333333,0
754,2,0.8125,0.021551724137931036,0.22666666666666668,0.4444444444444445,0
755,2,0.925,0.008620689655172417,0.13333333333333336,0.4444444444444445,0
756,2,0.8625,0.01724137931034482,0.21333333333333337,0.1111111111111111,0
757,2,0.8375,0.025862068965517238,0.013333333333333364,0.4444444444444445,0
758,2,0.9375,0.008620689655172417,0.053333333333333344,0.3333333333333333,0
759,2,0.8375,0.021551724137931036,0.09333333333333338,0.6666666666666665,0
760,2,0.9000000000000001,0.008620689655172417,0.24000000000000005,0.4444444444444445,0
761,2,0.9375,0.025862068965517238,0.16000000000000003,0.7777777777777777,0
762,2,0.8250000000000001,0.004310344827586202,0.16000000000000003,0.8888888888888888,0
763,2,0.8625,0.021551724137931036,0.1866666666666667,0.7777777777777777,0
764,2,0.875,0.0,0.026666666666666672,0.7777777777777777,0
765,2,0.9375,0.021551724137931036,0.026666666666666672,0.8888888888888888,0
766,2,0.8875,0.012931034482758619,0.17333333333333334,0.3333333333333333,0
767,2,0.9000000000000001,0.01724137931034482,0.13333333333333336,0.4444444444444445,0
768,2,0.875,0.008620689655172417,0.24000000000000005,0.7777777777777777,0
769,2,0.875,0.0,0.013333333333333364,0.1111111111111111,0
770,2,0.9375,0.03017241379310344,0.0,0.1111111111111111,0
771,2,0.8375,0.03017241379310344,0.1866666666666667,0.0,0
772,2,0.8875,0.012931034482758619,0.053333333333333344,0.4444444444444445,0
773,2,0.8375,0.01724137931034482,0.026666666666666672,0.5555555555555556,0
774,2,0.8625,0.004310344827586202,0.14666666666666672,0.2222222222222222,0
775,2,0.8125,0.025862068965517238,0.26666666666666666,0.4444444444444445,0
776,2,0.8500000000000001,0.025862068965517238,0.26666666666666666,0.1111111111111111,0
777,2,0.8250000000000001,0.0,0.08000000000000002,0.7777777777777777,0
778,2,0.8250000000000001,0.008620689655172417,0.24000000000000005,0.3333333333333333,0
779,2,0.9125000000000001,0.03017241379310344,0.0,0.0,0
780,2,0.875,0.004310344827586202,0.17333333333333334,0.2222222222222222,0
781,2,0.9000000000000001,0.004310344827586202,0.09333333333333338,0.6666666666666665,0
782,2,0.8250000000000001,0.004310344827586202,0.040000000000000036,0.5555555555555556,0
783,2,0.875,0.01724137931034482,0.053333333333333344,0.6666666666666665,0
784,2,0.8375,0.008620689655172417,0.026666666666666672,0.8888888888888888,0
785,2,0.925,0.0,0.25333333333333335,0.2222222222222222,0
786,2,0.9000000000000001,0.021551724137931036,0.08000000000000002,0.2222222222222222,0
787,2,0.8875,0.03017241379310344,0.08000000000000002,0.1111111111111111,0
788,2,0.8250000000000001,0.008620689655172417,0.040000000000000036,1.0,0
789,2,0.8875,0.021551724137931036,0.17333333333333334,0.5555555555555556,0
790,2,0.8375,0.012931034482758619,0.10666666666666669,0.1111111111111111,0
791,2,0.8500000000000001,0.01724137931034482,0.0,0.4444444444444445,0
792,2,0.8500000000000001,0.012931034482758619,0.16000000000000003,0.4444444444444445,0
793,2,0.9375,0.0,0.09333333333333338,0.7777777777777777,0
794,2,0.8875,0.004310344827586202,0.09333333333333338,0.7777777777777777,0
795,2,0.9375,0.004310344827586202,0.21333333333333337,0.0,0
796,2,0.875,0.021551724137931036,0.053333333333333344,0.6666666666666665,0
797,2,0.925,0.025862068965517238,0.14666666666666672,0.8888888888888888,0
798,2,0.9375,0.008620689655172417,0.2,0.1111111111111111,0
799,2,0.8125,0.004310344827586202,0.0,0.4444444444444445,0
800,2,0.8500000000000001,0.0,0.013333333333333364,0.6666666666666665,0
801,2,0.9125000000000001,0.01724137931034482,0.26666666666666666,0.8888888888888888,0
802,2,0.8875,0.025862068965517238,0.16000000000000003,0.1111111111111111,0
803,2,0.9375,0.008620689655172417,0.10666666666666669,0.1111111111111111,0
804,2,0.8625,0.004310344827586202,0.21333333333333337,0.3333333333333333,0
805,2,0.8375,0.021551724137931036,0.16000000000000003,1.0,0
806,2,0.9375,0.004310344827586202,0.12000000000000005,0.6666666666666665,0
807,2,0.8500000000000001,0.0,0.09333333333333338,0.1111111111111111,0
808,2,0.8875,0.004310344827586202,0.1866666666666667,1.0,0
809,2,0.925,0.0,0.12000000000000005,0.2222222222222222,0
810,2,0.8250000000000001,0.0,0.053333333333333344,0.0,0
811,2,0.8375,0.03017241379310344,0.14666666666666672,0.8888888888888888,0
812,2,0.9125000000000001,0.01724137931034482,0.06666666666666671,0.5555555555555556,0
813,2,0.8375,0.01724137931034482,0.040000000000000036,0.0,0
814,2,0.875,0.025862068965517238,0.10666666666666669,0.8888888888888888,0
815,2,0.8250000000000001,0.01724137931034482,0.24000000000000005,0.1111111111111111,0
816,2,0.9000000000000001,0.03017241379310344,0.21333333333333337,0.5555555555555556,0
817,2,0.8125,0.03017241379310344,0.24000000000000005,0.2222222222222222,0
818,2,0.875,0.008620689655172417,0.10666666666666669,0.1111111111111111,0
819,2,0.925,0.004310344827586202,0.09333333333333338,0.8888888888888888,0
820,2,0.8125,0.0,0.0,0.3333333333333333,0
821,2,0.8125,0.03017241379310344,0.14666666666666672,0.6666666666666665,0
822,2,0.8375,0.008620689655172417,0.013333333333333364,0.8888888888888888,0
823,2,0.9375,0.025862068965517238,0.09333333333333338,0.5555555555555556,0
824,2,0.8500000000000001,0.025862068965517238,0.13333333333333336,0.4444444444444445,0
825,2,0.8250000000000001,0.021551724137931036,0.040000000000000036,0.8888888888888888,0
826,2,0.9375,0.0,0.06666666666666671,0.3333333333333333,0
827,2,0.9125000000000001,0.0,0.16000000000000003,0.1111111111111111,0
828,2,0.9000000000000001,0.01724137931034482,0.12000000000000005,0.5555555555555556,0
829,2,0.8250000000000001,0.03017241379310344,0.0,0.5555555555555556,0
830,2,0.8500000000000001,0.01724137931034482,0.24000000000000005,0.4444444444444445,0
831,2,0.925,0.012931034482758619,0.1866666666666667,0.5555555555555556,0
832,2,0.925,0.03017241379310344,0.08000000000000002,0.8888888888888888,0
833,2,0.8500000000000001,0.008620689655172417,0.0,0.6666666666666665,0
834,2,0.8125,0.012931034482758619,0.22666666666666668,0.5555555555555556,0
835,2,0.9375,0.0,0.13333333333333336,0.0,0
836,2,0.9375,0.025862068965517238,0.12000000000000005,0.1111111111111111,0
837,2,0.8500000000000001,0.012931034482758619,0.17333333333333334,0.7777777777777777,0
838,2,0.8125,0.008620689655172417,0.10666666666666669,0.1111111111111111,0
839,2,0.8125,0.012931034482758619,0.21333333333333337,0.6666666666666665,0
840,2,0.875,0.03017241379310344,0.026666666666666672,1.0,0
841,2,0.8250000000000001,0.008620689655172417,0.26666666666666666,0.6666666666666665,0
842,2,0.8250000000000001,0.0,0.17333333333333334,0.2222222222222222,0
843,2,0.8500000000000001,0.01724137931034482,0.10666666666666669,0.5555555555555556,0
844,2,0.8875,0.021551724137931036,0.13333333333333336,0.7777777777777777,0
845,2,0.8625,0.012931034482758619,0.026666666666666672,0.3333333333333333,0
846,2,0.8375,0.004310344827586202,0.053333333333333344,0.1111111111111111,0
847,2,0.8375,0.03017241379310344,0.1866666666666667,0.5555555555555556,0
848,2,0.8875,0.004310344827586202,0.22666666666666668,0.5555555555555556,0
849,2,0.8500000000000001,0.03017241379310344,0.12000000000000005,0.7777777777777777,0
850,2,0.8625,0.004310344827586202,0.026666666666666672,0.2222222222222222,0
851,2,0.9375,0.01724137931034482,0.25333333333333335,0.0,0
852,2,0.8500000000000001,0.021551724137931036,0.053333333333333344,0.1111111111111111,0
853,2,0.8500000000000001,0.021551724137931036,0.16000000000000003,0.8888888888888888,0
854,2,0.8125,0.01724137931034482,0.10666666666666669,0.2222222222222222,0
855,2,0.8125,0.025862068965517238,0.1866666666666667,0.8888888888888888,0
856,2,0.9125000000000001,0.012931034482758619,0.040000000000000036,0.7777777777777777,0
857,2,0.8250000000000001,0.008620689655172417,0.040000000000000036,0.0,0
858,2,0.8125,0.012931034482758619,0.053333333333333344,0.3333333333333333,0
859,2,0.8875,0.021551724137931036,0.26666666666666666,0.1111111111111111,0
860,2,0.925,0.01724137931034482,0.026666666666666672,0.0,0
861,2,0.8250000000000001,0.012931034482758619,0.26666666666666666,0.7777777777777777,0
862,2,0.8375,0.004310344827586202,0.13333333333333336,0.1111111111111111,0
863,2,0.8125,0.03017241379310344,0.013333333333333364,0.2222222222222222,0
864,2,0.925,0.025862068965517238,0.16000000000000003,0.7777777777777777,0
865,2,0.8125,0.025862068965517238,0.17333333333333334,0.2222222222222222,0
866,2,0.875,0.012931034482758619,0.06666666666666671,0.4444444444444445,0
867,2,0.8625,0.03017241379310344,0.053333333333333344,0.0,0
868,2,0.925,0.012931034482758619,0.26666666666666666,0.4444444444444445,0
869,2,0.9000000000000001,0.025862068965517238,0.22666666666666668,0.7777777777777777,0
870,2,0.8125,0.004310344827586202,0.10666666666666669,0.6666666666666665,0
871,2,0.8375,0.025862068965517238,0.08000000000000002,0.8888888888888888,0
872,2,0.8500000000000001,0.0,0.16000000000000003,0.5555555555555556,0
873,2,0.9000000000000001,0.03017241379310344,0.14666666666666672,1.0,0
874,2,0.9125000000000001,0.021551724137931036,0.16000000000000003,0.4444444444444445,0
875,2,0.8375,0.0,0.13333333333333336,1.0,0
876,2,0.8500000000000001,0.0,0.10666666666666669,0.0,0
877,2,0.9000000000000001,0.021551724137931036,0.24000000000000005,0.3333333333333333,0
878,2,0.8375,0.004310344827586202,0.09333333333333338,0.3333333333333333,0
879,2,0.8625,0.0,0.09333333333333338,1.0,0
880,2,0.8875,0.021551724137931036,0.06666666666666671,0.2222222222222222,0
881,2,0.8500000000000001,0.021551724137931036,0.14666666666666672,1.0,0
882,2,0.8125,0.021551724137931036,0.24000000000000005,1.0,0
883,2,0.8375,0.012931034482758619,0.2,0.8888888888888888,0
884,2,0.8625,0.008620689655172417,0.2,0.0,0
885,2,0.8250000000000001,0.0,0.09333333333333338,1.0,0
886,2,0.8500000000000001,0.0,0.21333333333333337,0.7777777777777777,0
887,2,0.8125,0.021551724137931036,0.25333333333333335,0.3333333333333333,0
888,2,0.8375,0.021551724137931036,0.06666666666666671,0.5555555555555556,0
889,2,0.8125,0.0,0.053333333333333344,1.0,0
890,2,0.8375,0.004310344827586202,0.21333333333333337,0.5555555555555556,0
891,2,0.8250000000000001,0.021551724137931036,0.16000000000000003,1.0,0
892,2,0.8250000000000001,0.021551724137931036,0.12000000000000005,0.5555555555555556,0
893,2,0.8375,0.008620689655172417,0.17333333333333334,0.7777777777777777,0
894,2,0.9375,0.021551724137931036,0.06666666666666671,0.8888888888888888,0
895,2,0.925,0.021551724137931036,0.09333333333333338,1.0,0
896,2,0.8375,0.025862068965517238,0.12000000000000005,0.4444444444444445,0
897,2,0.8375,0.008620689655172417,0.0,1.0,0
898,2,0.8875,0.0,0.06666666666666671,1.0,0
899,2,0.875,0.012931034482758619,0.26666666666666666,1.0,0
900,2,0.8250000000000001,0.03017241379310344,0.053333333333333344,0.5555555555555556,0
901,2,0.8250000000000001,0.012931034482758619,0.14666666666666672,0.5555555555555556,0
902,2,0.8375,0.004310344827586202,0.26666666666666666,0.5555555555555556,0
903,2,0.9000000000000001,0.0,0.10666666666666669,0.3333333333333333,0
904,2,0.8500000000000001,0.004310344827586202,0.14666666666666672,0.4444444444444445,0
905,2,0.8250000000000001,0.0,0.013333333333333364,0.6666666666666665,0
906,2,0.9000000000000001,0.025862068965517238,0.06666666666666671,0.6666666666666665,0
907,2,0.9000000000000001,0.025862068965517238,0.14666666666666672,0.8888888888888888,0
908,2,0.8875,0.004310344827586202,0.2,1.0,0
909,2,0.9375,0.012931034482758619,0.06666666666666671,0.7777777777777777,0
910,2,0.8250000000000001,0.0,0.12000000000000005,0.0,0
911,2,0.875,0.01724137931034482,0.040000000000000036,0.1111111111111111,0
912,2,0.875,0.008620689655172417,0.16000000000000003,0.2222222222222222,0
913,2,0.8250000000000001,0.004310344827586202,0.13333333333333336,1.0,0
914,2,0.925,0.03017241379310344,0.0,0.6666666666666665,0
915,2,0.9375,0.008620689655172417,0.25333333333333335,0.6666666666666665,0
916,2,0.8375,0.0,0.040000000000000036,0.5555555555555556,0
917,2,0.8500000000000001,0.012931034482758619,0.17333333333333334,0.8888888888888888,0
918,2,0.9125000000000001,0.01724137931034482,0.12000000000000005,0.4444444444444445,0
919,2,0.8500000000000001,0.004310344827586202,0.013333333333333364,0.6666666666666665,0
920,2,0.925,0.03017241379310344,0.053333333333333344,0.0,0
921,2,0.875,0.0,0.17333333333333334,0.1111111111111111,0
922,2,0.8625,0.03017241379310344,0.08000000000000002,0.1111111111111111,0
923,2,0.8125,0.012931034482758619,0.06666666666666671,0.4444444444444445,0
924,2,0.8250000000000001,0.03017241379310344,0.040000000000000036,0.4444444444444445,0
925,2,0.8875,0.03017241379310344,0.2,0.4444444444444445,0
926,2,0.8250000000000001,0.025862068965517238,0.06666666666666671,0.5555555555555556,0
927,2,0.8875,0.021551724137931036,0.06666666666666671,0.7777777777777777,0
928,2,0.8125,0.01724137931034482,0.1866666666666667,0.7777777777777777,0
929,2,0.8625,0.012931034482758619,0.10666666666666669,1.0,0
930,2,0.8125,0.008620689655172417,0.040000000000000036,0.1111111111111111,0
931,2,0.9375,0.021551724137931036,0.22666666666666668,0.6666666666666665,0
932,2,0.925,0.012931034482758619,0.22666666666666668,0.0,0
933,2,0.8875,0.025862068965517238,0.22666666666666668,0.7777777777777777,0
934,2,0.925,0.012931034482758619,0.2,0.4444444444444445,0
935,2,0.8250000000000001,0.025862068965517238,0.013333333333333364,0.8888888888888888,0
936,2,0.925,0.008620689655172417,0.040000000000000036,0.7777777777777777,0
937,2,0.8375,0.008620689655172417,0.08000000000000002,0.3333333333333333,0
938,2,0.8375,0.0,0.17333333333333334,0.1111111111111111,0
939,2,0.9375,0.025862068965517238,0.08000000000000002,0.2222222222222222,0
940,2,0.925,0.01724137931034482,0.13333333333333336,0.1111111111111111,0
941,2,0.8250000000000001,0.025862068965517238,0.22666666666666668,0.6666666666666665,0
942,2,0.9125000000000001,0.021551724137931036,0.10666666666666669,0.8888888888888888,0
943,2,0.9000000000000001,0.0,0.25333333333333335,1.0,0
944,2,0.9125000000000001,0.025862068965517238,0.040000000000000036,0.6666666666666665,0
945,2,0.8375,0.008620689655172417,0.24000000000000005,1.0,0
946,2,0.925,0.004310344827586202,0.040000000000000036,1.0,0
947,2,0.8250000000000001,0.01724137931034482,0.22666666666666668,0.5555555555555556,0
948,2,0.8875,0.01724137931034482,0.16000000000000003,0.7777777777777777,0
949,2,0.925,0.03017241379310344,0.013333333333333364,0.2222222222222222,0
950,2,0.8625,0.025862068965517238,0.053333333333333344,1.0,0
951,2,0.925,0.025862068965517238,0.013333333333333364,0.6666666666666665,0
952,2,0.875,0.012931034482758619,0.013333333333333364,0.7777777777777777,0
953,2,0.8625,0.021551724137931036,0.0,0.5555555555555556,0
954,2,0.8625,0.01724137931034482,0.10666666666666669,0.7777777777777777,0
955,2,0.9375,0.004310344827586202,0.09333333333333338,0.2222222222222222,0
956,2,0.8625,0.03017241379310344,0.13333333333333336,0.4444444444444445,0
957,2,0.8875,0.004310344827586202,0.08000000000000002,0.7777777777777777,0
958,2,0.8500000000000001,0.025862068965517238,0.2,0.8888888888888888,0
959,2,0.875,0.0,0.21333333333333337,0.2222222222222222,0
960,2,0.8250000000000001,0.01724137931034482,0.21333333333333337,0.6666666666666665,0
961,2,0.8375,0.0,0.06666666666666671,0.3333333333333333,0
962,2,0.8500000000000001,0.0,0.09333333333333338,0.0,0
963,2,0.9000000000000001,0.0,0.14666666666666672,0.3333333333333333,0
964,2,0.8625,0.021551724137931036,0.1866666666666667,0.8888888888888888,0
965,2,0.8875,0.004310344827586202,0.0,0.3333333333333333,0
966,2,0.875,0.03017241379310344,0.25333333333333335,0.7777777777777777,0
967,2,0.8375,0.03017241379310344,0.24000000000000005,0.8888888888888888,0
968,2,0.875,0.021551724137931036,0.06666666666666671,0.4444444444444445,0
969,2,0.8250000000000001,0.01724137931034482,0.0,0.6666666666666665,0
970,2,0.8125,0.008620689655172417,0.24000000000000005,0.3333333333333333,0
971,2,0.8500000000000001,0.012931034482758619,0.08000000000000002,0.4444444444444445,0
972,2,0.9375,0.025862068965517238,0.21333333333333337,0.0,0
973,2,0.9375,0.0,0.2,0.2222222222222222,0
974,2,0.9375,0.008620689655172417,0.25333333333333335,0.0,0
975,2,0.8500000000000001,0.01724137931034482,0.25333333333333335,0.4444444444444445,0
976,2,0.9375,0.01724137931034482,0.17333333333333334,0.6666666666666665,0
977,2,0.875,0.03017241379310344,0.10666666666666669,0.3333333333333333,0
978,2,0.9000000000000001,0.01724137931034482,0.21333333333333337,1.0,0
979,2,0.8875,0.004310344827586202,0.0,0.8888888888888888,0
980,2,0.9375,0.021551724137931036,0.22666666666666668,1.0,0
981,2,0.925,0.01724137931034482,0.12000000000000005,0.1111111111111111,0
982,2,0.9000000000000001,0.004310344827586202,0.13333333333333336,0.4444444444444445,0
983,2,0.9375,0.021551724137931036,0.10666666666666669,0.4444444444444445,0
984,2,0.9375,0.01724137931034482,0.08000000000000002,0.2222222222222222,0
985,2,0.9125000000000001,0.012931034482758619,0.013333333333333364,1.0,0
986,2,0.8875,0.021551724137931036,0.053333333333333344,0.0,0
987,2,0.9375,0.03017241379310344,0.12000000000000005,0.4444444444444445,0
988,2,0.8875,0.025862068965517238,0.16000000000000003,0.0,0
989,2,0.925,0.012931034482758619,0.13333333333333336,0.3333333333333333,0
990,2,0.9375,0.03017241379310344,0.14666666666666672,0.8888888888888888,0
991,2,0.8625,0.008620689655172417,0.22666666666666668,0.2222222222222222,0
992,2,0.8625,0.004310344827586202,0.2,0.2222222222222222,0
993,2,0.8625,0.008620689655172417,0.13333333333333336,0.1111111111111111,0
994,2,0.8500000000000001,0.021551724137931036,0.09333333333333338,0.4444444444444445,0
995,2,0.8875,0.021551724137931036,0.14666666666666672,0.4444444444444445,0
996,2,0.925,0.01724137931034482,0.1866666666666667,0.1111111111111111,0
997,2,0.9000000000000001,0.0,0.26666666666666666,1.0,0
998,2,0.925,0.004310344827586202,0.2,0.3333333333333333,0
999,2,0.9125000000000001,0.004310344827586202,0.16000000000000003,0.8888888888888888,0
1000,2,0.8625,0.025862068965517238,0.013333333333333364,0.2222222222222222,0
1001,1,0.4750000000000001,0.15948275862068967,0.4133333333333334,0.6666666666666665,0
1002,1,0.8250000000000001,0.3017241379310345,0.25333333333333335,0.5555555555555556,0
1003,1,0.9375,0.15086206896551724,0.7866666666666668,0.1111111111111111,0
1004,1,0.7625000000000001,0.2327586206896552,0.6666666666666667,0.2222222222222222,0
1005,1,0.625,0.08189655172413791,0.13333333333333336,0.7777777777777777,0
1006,1,0.5875,0.16379310344827586,0.7733333333333334,0.2222222222222222,0
1007,1,0.8250000000000001,0.13793103448275862,0.5466666666666666,0.1111111111111111,0
1008,1,0.4750000000000001,0.28879310344827586,0.6666666666666667,0.6666666666666665,0
1009,1,0.6875,0.28448275862068967,0.5333333333333334,0.6666666666666665,0
1010,1,0.375,0.0689655172413793,0.5866666666666667,0.3333333333333333,0
1011,1,0.95,0.2543103448275862,0.13333333333333336,0.5555555555555556,0
1012,1,0.9750000000000001,0.34051724137931033,0.2933333333333334,0.0,0
1013,1,0.9125000000000001,0.05172413793103449,0.6666666666666667,0.3333333333333333,0
1014,1,0.55,0.24137931034482757,0.38666666666666666,0.2222222222222222,0
1015,1,0.45000000000000007,0.2629310344827586,0.56,1.0,0
1016,1,0.6125,0.1422413793103448,0.1866666666666667,0.0,0
1017,1,0.6125,0.21120689655172414,0.52,0.8888888888888888,0
1018,1,0.8500000000000001,0.34051724137931033,0.4133333333333334,0.6666666666666665,0
1019,1,0.9125000000000001,0.12499999999999999,0.4133333333333334,0.7777777777777777,0
1020,1,0.65,0.15517241379310343,0.26666666666666666,0.6666666666666665,0
1021,1,0.38750000000000007,0.17672413793103448,0.32,0.2222222222222222,0
1022,1,0.5375000000000001,0.06034482758620689,0.6266666666666667,0.8888888888888888,0
1023,1,0.5,0.11637931034482758,0.44,0.0,0
1024,1,0.675,0.1896551724137931,0.7866666666666668,0.8888888888888888,0
1025,1,0.8625,0.07758620689655173,0.6400000000000001,0.0,0
1026,1,0.9000000000000001,0.10775862068965518,0.6800000000000002,0.0,0
1027,1,0.4125,0.11206896551724137,0.48000000000000004,0.7777777777777777,0
1028,1,0.675,0.11637931034482758,0.6000000000000001,0.4444444444444445,0
1029,1,0.75,0.13362068965517243,0.3066666666666667,0.0,0
1030,1,0.6125,0.2801724137931035,0.6933333333333334,0.1111111111111111,0
1031,1,0.9000000000000001,0.33620689655172414,0.36000000000000004,1.0,0
1032,1,0.8500000000000001,0.12499999999999999,0.48000000000000004,0.1111111111111111,0
1033,1,0.775,0.11637931034482758,0.37333333333333335,0.1111111111111111,0
1034,1,1.0,0.10775862068965518,0.5466666666666666,0.3333333333333333,0
1035,1,0.8500000000000001,0.15948275862068967,0.7866666666666668,0.4444444444444445,0
1036,1,0.7875000000000001,0.15948275862068967,0.4266666666666667,0.6666666666666665,0
1037,1,0.6000000000000001,0.13793103448275862,0.16000000000000003,0.8888888888888888,0
1038,1,0.7625000000000001,0.16379310344827586,0.72,0.7777777777777777,0
1039,1,0.6375000000000001,0.18103448275862072,0.13333333333333336,0.0,0
1040,1,0.9000000000000001,0.09913793103448275,0.22666666666666668,1.0,0
1041,1,0.9000000000000001,0.3232758620689655,0.25333333333333335,0.1111111111111111,0
1042,1,0.9875,0.33189655172413796,0.1866666666666667,0.1111111111111111,0
1043,1,0.5750000000000001,0.17672413793103448,0.52,0.4444444444444445,0
1044,1,0.5750000000000001,0.3060344827586207,0.17333333333333334,0.1111111111111111,0
1045,1,0.5125000000000001,0.07327586206896551,0.37333333333333335,0.5555555555555556,0
1046,1,0.9125000000000001,0.22413793103448276,0.49333333333333335,0.1111111111111111,0
1047,1,0.45000000000000007,0.07327586206896551,0.13333333333333336,0.2222222222222222,0
1048,1,0.9000000000000001,0.1422413793103448,0.4133333333333334,0.5555555555555556,0
1049,1,0.7250000000000001,0.19827586206896552,0.7466666666666668,0.1111111111111111,0
1050,1,0.6625000000000001,0.23706896551724138,0.2800000000000001,0.1111111111111111,0
1051,1,0.6875,0.27155172413793105,0.52,0.4444444444444445,0
1052,1,0.675,0.3146551724137931,0.48000000000000004,0.2222222222222222,0
1053,1,0.4625,0.1206896551724138,0.72,0.0,0
1054,1,0.5,0.10775862068965518,0.48000000000000004,1.0,0
1055,1,0.75,0.2931034482758621,0.2800000000000001,1.0,0
1056,1,0.675,0.2456896551724138,0.6533333333333333,0.0,0
1057,1,0.9125000000000001,0.1206896551724138,0.5333333333333334,0.7777777777777777,0
1058,1,0.4625,0.27586206896551724,0.5066666666666668,0.0,0
1059,1,0.42500000000000004,0.19396551724137934,0.6800000000000002,0.5555555555555556,0
1060,1,0.375,0.34051724137931033,0.7866666666666668,1.0,0
1061,1,0.95,0.1724137931034483,0.6933333333333334,0.5555555555555556,0
1062,1,0.7875000000000001,0.33620689655172414,0.72,1.0,0
1063,1,0.45000000000000007,0.28879310344827586,0.6933333333333334,0.3333333333333333,0
1064,1,0.75,0.24137931034482757,0.6933333333333334,0.6666666666666665,0
1065,1,0.48750000000000004,0.07758620689655173,0.13333333333333336,0.2222222222222222,0
1066,1,0.775,0.3103448275862069,0.5466666666666666,0.2222222222222222,0
1067,1,0.42500000000000004,0.31896551724137934,0.4000000000000001,0.3333333333333333,0
1068,1,0.6375000000000001,0.2025862068965517,0.17333333333333334,0.8888888888888888,0
1069,1,0.55,0.35344827586206895,0.6800000000000002,0.6666666666666665,0
1070,1,0.6875,0.18103448275862072,0.2,0.7777777777777777,0
1071,1,0.7250000000000001,0.2974137931034483,0.2,0.7777777777777777,0
1072,1,0.7250000000000001,0.22413793103448276,0.22666666666666668,0.7777777777777777,0
1073,1,0.9625000000000001,0.06034482758620689,0.21333333333333337,0.6666666666666665,0
1074,1,0.7000000000000001,0.0689655172413793,0.6000000000000001,0.8888888888888888,0
1075,1,0.375,0.09913793103448275,0.8,1.0,0
1076,1,0.8625,0.21551724137931033,0.56,0.8888888888888888,0
1077,1,0.5375000000000001,0.3017241379310345,0.4133333333333334,0.5555555555555556,0
1078,1,0.4125,0.1724137931034483,0.52,0.5555555555555556,0
1079,1,0.8125,0.3103448275862069,0.7333333333333334,0.5555555555555556,0
1080,1,0.9375,0.2974137931034483,0.22666666666666668,0.1111111111111111,0
1081,1,0.9750000000000001,0.1724137931034483,0.13333333333333336,0.5555555555555556,0
1082,1,0.65,0.21120689655172414,0.6000000000000001,0.8888888888888888,0
1083,1,0.6625000000000001,0.10775862068965518,0.16000000000000003,0.2222222222222222,0
1084,1,0.7625000000000001,0.12499999999999999,0.7333333333333334,0.6666666666666665,0
1085,1,0.45000000000000007,0.1896551724137931,0.6533333333333333,0.3333333333333333,0
1086,1,0.525,0.11637931034482758,0.46666666666666673,0.3333333333333333,0
1087,1,0.7375,0.15517241379310343,0.7333333333333334,0.5555555555555556,0
1088,1,0.45000000000000007,0.2801724137931035,0.16000000000000003,1.0,0
1089,1,0.4625,0.2974137931034483,0.52,1.0,0
1090,1,0.775,0.12499999999999999,0.5466666666666666,0.0,0
1091,1,0.7875000000000001,0.07758620689655173,0.6000000000000001,0.6666666666666665,0
1092,1,0.8375,0.3146551724137931,0.56,0.2222222222222222,0
1093,1,0.925,0.14655172413793105,0.7466666666666668,0.2222222222222222,0
1094,1,0.45000000000000007,0.2629310344827586,0.6933333333333334,1.0,0
1095,1,0.8500000000000001,0.22844827586206895,0.56,0.6666666666666665,0
1096,1,0.7000000000000001,0.1853448275862069,0.36000000000000004,0.6666666666666665,0
1097,1,0.6375000000000001,0.21120689655172414,0.5066666666666668,0.2222222222222222,0
1098,1,0.4750000000000001,0.27586206896551724,0.6400000000000001,0.8888888888888888,0
1099,1,0.6125,0.35344827586206895,0.4000000000000001,0.8888888888888888,0
1100,1,0.875,0.16810344827586204,0.2933333333333334,0.3333333333333333,0
1101,1,0.8625,0.21120689655172414,0.7066666666666668,0.5555555555555556,0
